"COU","Country","IND","Indicator","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"GBR","United Kingdom","HPI_YDH","Price to income ratio","2019-Q4","Q4-2019","IDX","Index","0","Units",,,105.309086326168,,
"GBR","United Kingdom","HPI_YDH","Price to income ratio","2020-Q1","Q1-2020","IDX","Index","0","Units",,,108.484553049716,,
"GBR","United Kingdom","HPI_YDH","Price to income ratio","2020-Q2","Q2-2020","IDX","Index","0","Units",,,109.80702075984,,
"GBR","United Kingdom","HPI_YDH","Price to income ratio","2020-Q3","Q3-2020","IDX","Index","0","Units",,,108.832323386589,,
"GBR","United Kingdom","HPI_YDH","Price to income ratio","2020-Q4","Q4-2020","IDX","Index","0","Units",,,112.689272394854,,
"GBR","United Kingdom","HPI_YDH","Price to income ratio","2021-Q1","Q1-2021","IDX","Index","0","Units",,,114.812128569464,,
"GBR","United Kingdom","HPI_YDH","Price to income ratio","2021-Q2","Q2-2021","IDX","Index","0","Units",,,115.555352028069,,
"GBR","United Kingdom","HPI_YDH","Price to income ratio","2021-Q3","Q3-2021","IDX","Index","0","Units",,,115.148525683384,,
"GBR","United Kingdom","HPI_YDH","Price to income ratio","2021-Q4","Q4-2021","IDX","Index","0","Units",,,117.379746638023,,
"GBR","United Kingdom","HPI_YDH","Price to income ratio","2022-Q1","Q1-2022","IDX","Index","0","Units",,,121.085735073457,,
"GBR","United Kingdom","HPI_YDH","Price to income ratio","2022-Q2","Q2-2022","IDX","Index","0","Units",,,121.456815053618,,
"GBR","United Kingdom","HPI_YDH","Price to income ratio","2022-Q3","Q3-2022","IDX","Index","0","Units",,,122.141461731943,,
"GBR","United Kingdom","HPI_YDH","Price to income ratio","2022-Q4","Q4-2022","IDX","Index","0","Units",,,119.896963483527,,
"NLD","Netherlands","HPI_RPI_AVG","Standardised price-rent ratio","2019-Q3","Q3-2019","1","RATIOS","0","Units",,,120.345251986539,,
"NLD","Netherlands","HPI_RPI_AVG","Standardised price-rent ratio","2019-Q4","Q4-2019","1","RATIOS","0","Units",,,122.062151704777,,
"NLD","Netherlands","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q1","Q1-2020","1","RATIOS","0","Units",,,123.098014376571,,
"NLD","Netherlands","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q2","Q2-2020","1","RATIOS","0","Units",,,125.352315245418,,
"NLD","Netherlands","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q3","Q3-2020","1","RATIOS","0","Units",,,126.851964322926,,
"NLD","Netherlands","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q4","Q4-2020","1","RATIOS","0","Units",,,128.924296528099,,
"NLD","Netherlands","HPI_RPI_AVG","Standardised price-rent ratio","2021-Q1","Q1-2021","1","RATIOS","0","Units",,,133.053323640919,,
"NLD","Netherlands","HPI_RPI_AVG","Standardised price-rent ratio","2021-Q2","Q2-2021","1","RATIOS","0","Units",,,137.61672161109,,
"NLD","Netherlands","HPI_RPI_AVG","Standardised price-rent ratio","2021-Q3","Q3-2021","1","RATIOS","0","Units",,,146.925444805854,,
"NLD","Netherlands","HPI_RPI_AVG","Standardised price-rent ratio","2021-Q4","Q4-2021","1","RATIOS","0","Units",,,152.10567091102,,
"NLD","Netherlands","HPI_RPI_AVG","Standardised price-rent ratio","2022-Q1","Q1-2022","1","RATIOS","0","Units",,,157.657346785612,,
"NLD","Netherlands","HPI_RPI_AVG","Standardised price-rent ratio","2022-Q2","Q2-2022","1","RATIOS","0","Units",,,161.218901433052,,
"NLD","Netherlands","HPI_RPI_AVG","Standardised price-rent ratio","2022-Q3","Q3-2022","1","RATIOS","0","Units",,,160.117588616223,,
"IRL","Ireland","RHP","Real house price indices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,127.120968312657,,
"IRL","Ireland","RHP","Real house price indices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,126.303463173596,,
"IRL","Ireland","RHP","Real house price indices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,125.219434238941,,
"IRL","Ireland","RHP","Real house price indices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,127.840504829721,,
"IRL","Ireland","RHP","Real house price indices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,124.987509245206,,
"IRL","Ireland","RHP","Real house price indices, s.a.","2020-Q4","Q4-2020","IDX","Index","0","Units",,,126.728792033765,,
"IRL","Ireland","RHP","Real house price indices, s.a.","2021-Q1","Q1-2021","IDX","Index","0","Units",,,129.054113701382,,
"IRL","Ireland","RHP","Real house price indices, s.a.","2021-Q2","Q2-2021","IDX","Index","0","Units",,,128.666598955683,,
"IRL","Ireland","RHP","Real house price indices, s.a.","2021-Q3","Q3-2021","IDX","Index","0","Units",,,133.094549746651,,
"IRL","Ireland","RHP","Real house price indices, s.a.","2021-Q4","Q4-2021","IDX","Index","0","Units",,,135.550803350777,,
"IRL","Ireland","RHP","Real house price indices, s.a.","2022-Q1","Q1-2022","IDX","Index","0","Units",,,138.598944480855,,
"IRL","Ireland","RHP","Real house price indices, s.a.","2022-Q2","Q2-2022","IDX","Index","0","Units",,,138.179618474004,,
"IRL","Ireland","RHP","Real house price indices, s.a.","2022-Q3","Q3-2022","IDX","Index","0","Units",,,139.06138103957,,
"IRL","Ireland","RHP","Real house price indices, s.a.","2022-Q4","Q4-2022","IDX","Index","0","Units",,,139.015841644857,,
"SVN","Slovenia","HPI","Nominal house price indices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,131.740139468889,,
"SVN","Slovenia","HPI","Nominal house price indices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,131.820826020001,,
"SVN","Slovenia","HPI","Nominal house price indices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,133.109451109895,,
"SVN","Slovenia","HPI","Nominal house price indices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,134.813010163005,,
"SVN","Slovenia","HPI","Nominal house price indices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,135.96795102027,,
"SVN","Slovenia","HPI","Nominal house price indices, s.a.","2020-Q4","Q4-2020","IDX","Index","0","Units",,,138.73958770683,,
"SVN","Slovenia","HPI","Nominal house price indices, s.a.","2021-Q1","Q1-2021","IDX","Index","0","Units",,,142.713495770022,,
"SVN","Slovenia","HPI","Nominal house price indices, s.a.","2021-Q2","Q2-2021","IDX","Index","0","Units",,,148.386789822753,,
"SVN","Slovenia","HPI","Nominal house price indices, s.a.","2021-Q3","Q3-2021","IDX","Index","0","Units",,,153.40665866674,,
"SVN","Slovenia","HPI","Nominal house price indices, s.a.","2021-Q4","Q4-2021","IDX","Index","0","Units",,,160.763055740484,,
"SVN","Slovenia","HPI","Nominal house price indices, s.a.","2022-Q1","Q1-2022","IDX","Index","0","Units",,,166.827576187401,,
"SVN","Slovenia","HPI","Nominal house price indices, s.a.","2022-Q2","Q2-2022","IDX","Index","0","Units",,,171.55286996442,,
"SVN","Slovenia","HPI","Nominal house price indices, s.a.","2022-Q3","Q3-2022","IDX","Index","0","Units",,,176.999535322159,,
"SVN","Slovenia","HPI","Nominal house price indices, s.a.","2022-Q4","Q4-2022","IDX","Index","0","Units",,,179.040018538492,,
"KOR","Korea","HPI_YDH_AVG","Standardised price-income ratio","2019-Q3","Q3-2019","1","RATIOS","0","Units",,,59.8047861120611,,
"KOR","Korea","HPI_YDH_AVG","Standardised price-income ratio","2019-Q4","Q4-2019","1","RATIOS","0","Units",,,59.710297437564,,
"KOR","Korea","HPI_YDH_AVG","Standardised price-income ratio","2020-Q1","Q1-2020","1","RATIOS","0","Units",,,59.8715172699024,,
"KOR","Korea","HPI_YDH_AVG","Standardised price-income ratio","2020-Q2","Q2-2020","1","RATIOS","0","Units",,,59.8586602592842,,
"KOR","Korea","HPI_YDH_AVG","Standardised price-income ratio","2020-Q3","Q3-2020","1","RATIOS","0","Units",,,60.045842037249,,
"KOR","Korea","HPI_YDH_AVG","Standardised price-income ratio","2020-Q4","Q4-2020","1","RATIOS","0","Units",,,60.3155443524942,,
"KOR","Korea","HPI_YDH_AVG","Standardised price-income ratio","2021-Q1","Q1-2021","1","RATIOS","0","Units",,,60.720923254866,,
"KOR","Korea","HPI_YDH_AVG","Standardised price-income ratio","2021-Q2","Q2-2021","1","RATIOS","0","Units",,,61.6176733929921,,
"KOR","Korea","HPI_YDH_AVG","Standardised price-income ratio","2021-Q3","Q3-2021","1","RATIOS","0","Units",,,62.7090501741752,,
"KOR","Korea","HPI_YDH_AVG","Standardised price-income ratio","2021-Q4","Q4-2021","1","RATIOS","0","Units",,,63.5490085765114,,
"KOR","Korea","HPI_YDH_AVG","Standardised price-income ratio","2022-Q1","Q1-2022","1","RATIOS","0","Units",,,61.627036005863,,
"KOR","Korea","HPI_YDH_AVG","Standardised price-income ratio","2022-Q2","Q2-2022","1","RATIOS","0","Units",,,60.5080213654775,,
"KOR","Korea","HPI_YDH_AVG","Standardised price-income ratio","2022-Q3","Q3-2022","1","RATIOS","0","Units",,,59.5066741766176,,
"KOR","Korea","HPI_YDH_AVG","Standardised price-income ratio","2022-Q4","Q4-2022","1","RATIOS","0","Units",,,56.7456902306642,,
"EST","Estonia","RHP","Real house price indices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,112.946526835895,,
"EST","Estonia","RHP","Real house price indices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,115.013487383363,,
"EST","Estonia","RHP","Real house price indices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,120.420430975745,,
"EST","Estonia","RHP","Real house price indices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,117.186269629647,,
"EST","Estonia","RHP","Real house price indices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,118.255888991607,,
"EST","Estonia","RHP","Real house price indices, s.a.","2020-Q4","Q4-2020","IDX","Index","0","Units",,,121.736015887276,,
"EST","Estonia","RHP","Real house price indices, s.a.","2021-Q1","Q1-2021","IDX","Index","0","Units",,,128.165905506664,,
"EST","Estonia","RHP","Real house price indices, s.a.","2021-Q2","Q2-2021","IDX","Index","0","Units",,,132.114886762792,,
"EST","Estonia","RHP","Real house price indices, s.a.","2021-Q3","Q3-2021","IDX","Index","0","Units",,,133.825010722969,,
"EST","Estonia","RHP","Real house price indices, s.a.","2021-Q4","Q4-2021","IDX","Index","0","Units",,,135.222199417138,,
"EST","Estonia","RHP","Real house price indices, s.a.","2022-Q1","Q1-2022","IDX","Index","0","Units",,,136.631611124486,,
"EST","Estonia","RHP","Real house price indices, s.a.","2022-Q2","Q2-2022","IDX","Index","0","Units",,,142.249722732368,,
"EST","Estonia","RHP","Real house price indices, s.a.","2022-Q3","Q3-2022","IDX","Index","0","Units",,,140.763264958854,,
"PRT","Portugal","HPI_RPI","Price to rent ratio","2019-Q3","Q3-2019","IDX","Index","0","Units",,,132.512279434771,,
"PRT","Portugal","HPI_RPI","Price to rent ratio","2019-Q4","Q4-2019","IDX","Index","0","Units",,,134.585597666353,,
"PRT","Portugal","HPI_RPI","Price to rent ratio","2020-Q1","Q1-2020","IDX","Index","0","Units",,,137.277544362472,,
"PRT","Portugal","HPI_RPI","Price to rent ratio","2020-Q2","Q2-2020","IDX","Index","0","Units",,,139.055505956353,,
"PRT","Portugal","HPI_RPI","Price to rent ratio","2020-Q3","Q3-2020","IDX","Index","0","Units",,,138.552360697479,,
"PRT","Portugal","HPI_RPI","Price to rent ratio","2020-Q4","Q4-2020","IDX","Index","0","Units",,,142.434918539299,,
"PRT","Portugal","HPI_RPI","Price to rent ratio","2021-Q1","Q1-2021","IDX","Index","0","Units",,,143.935551303962,,
"PRT","Portugal","HPI_RPI","Price to rent ratio","2021-Q2","Q2-2021","IDX","Index","0","Units",,,147.355687143481,,
"PRT","Portugal","HPI_RPI","Price to rent ratio","2021-Q3","Q3-2021","IDX","Index","0","Units",,,151.618584671261,,
"PRT","Portugal","HPI_RPI","Price to rent ratio","2021-Q4","Q4-2021","IDX","Index","0","Units",,,155.951088213715,,
"PRT","Portugal","HPI_RPI","Price to rent ratio","2022-Q1","Q1-2022","IDX","Index","0","Units",,,159.145177795595,,
"PRT","Portugal","HPI_RPI","Price to rent ratio","2022-Q2","Q2-2022","IDX","Index","0","Units",,,162.621583484684,,
"PRT","Portugal","HPI_RPI","Price to rent ratio","2022-Q3","Q3-2022","IDX","Index","0","Units",,,166.791763891087,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2019-Q3","Q3-2019","IDX","Index","0","Units",,,101.384929568152,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2019-Q4","Q4-2019","IDX","Index","0","Units",,,102.045284398449,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2020-Q1","Q1-2020","IDX","Index","0","Units",,,102.221034707902,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2020-Q2","Q2-2020","IDX","Index","0","Units",,,103.146119512699,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2020-Q3","Q3-2020","IDX","Index","0","Units",,,102.946624962022,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2020-Q4","Q4-2020","IDX","Index","0","Units",,,105.586657428124,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2021-Q1","Q1-2021","IDX","Index","0","Units",,,105.99351147104,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2021-Q2","Q2-2021","IDX","Index","0","Units",,,107.127003213728,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2021-Q3","Q3-2021","IDX","Index","0","Units",,,107.800234947401,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2021-Q4","Q4-2021","IDX","Index","0","Units",,,108.622944190344,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2022-Q1","Q1-2022","IDX","Index","0","Units",,,106.341762876375,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2022-Q2","Q2-2022","IDX","Index","0","Units",,,104.421426436218,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2022-Q3","Q3-2022","IDX","Index","0","Units",,,103.027642029382,,
"BEL","Belgium","HPI_YDH","Price to income ratio","2022-Q4","Q4-2022","IDX","Index","0","Units",,,101.482453536106,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,118.005857979177,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,119.235363973146,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,120.319028986526,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,120.018941638014,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,122.473052711688,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","2020-Q4","Q4-2020","IDX","Index","0","Units",,,125.628976663771,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","2021-Q1","Q1-2021","IDX","Index","0","Units",,,128.884921223472,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","2021-Q2","Q2-2021","IDX","Index","0","Units",,,133.069462402467,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","2021-Q3","Q3-2021","IDX","Index","0","Units",,,136.460094435612,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","2021-Q4","Q4-2021","IDX","Index","0","Units",,,139.43552193845,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","2022-Q1","Q1-2022","IDX","Index","0","Units",,,142.093739563217,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","2022-Q2","Q2-2022","IDX","Index","0","Units",,,142.461368974916,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","2022-Q3","Q3-2022","IDX","Index","0","Units",,,138.099743716705,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","2022-Q4","Q4-2022","IDX","Index","0","Units",,,134.345147758784,,
"CHL","Chile","HPI_RPI","Price to rent ratio","2019-Q3","Q3-2019","IDX","Index","0","Units",,,117.562753280384,,
"CHL","Chile","HPI_RPI","Price to rent ratio","2019-Q4","Q4-2019","IDX","Index","0","Units",,,118.523576776064,,
"CHL","Chile","HPI_RPI","Price to rent ratio","2020-Q1","Q1-2020","IDX","Index","0","Units",,,120.110270782824,,
"CHL","Chile","HPI_RPI","Price to rent ratio","2020-Q2","Q2-2020","IDX","Index","0","Units",,,120.707669761819,,
"CHL","Chile","HPI_RPI","Price to rent ratio","2020-Q3","Q3-2020","IDX","Index","0","Units",,,118.736186473858,,
"CHL","Chile","HPI_RPI","Price to rent ratio","2020-Q4","Q4-2020","IDX","Index","0","Units",,,119.944114584546,,
"CHL","Chile","HPI_RPI","Price to rent ratio","2021-Q1","Q1-2021","IDX","Index","0","Units",,,126.053417825828,,
"CHL","Chile","HPI_RPI","Price to rent ratio","2021-Q2","Q2-2021","IDX","Index","0","Units",,,129.040613190393,,
"CHL","Chile","HPI_RPI","Price to rent ratio","2021-Q3","Q3-2021","IDX","Index","0","Units",,,132.70350077087,,
"CHL","Chile","HPI_RPI","Price to rent ratio","2021-Q4","Q4-2021","IDX","Index","0","Units",,,135.903891297817,,
"CHL","Chile","HPI_RPI","Price to rent ratio","2022-Q1","Q1-2022","IDX","Index","0","Units",,,133.047384657779,,
"CHL","Chile","HPI_RPI","Price to rent ratio","2022-Q2","Q2-2022","IDX","Index","0","Units",,,134.899434478213,,
"POL","Poland","RPI","Rent prices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,114.304337540701,,
"POL","Poland","RPI","Rent prices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,116.142405998477,,
"POL","Poland","RPI","Rent prices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,118.716657081906,,
"POL","Poland","RPI","Rent prices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,119.229355690887,,
"POL","Poland","RPI","Rent prices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,120.218653332324,,
"POL","Poland","RPI","Rent prices, s.a.","2020-Q4","Q4-2020","IDX","Index","0","Units",,,121.286045881151,,
"POL","Poland","RPI","Rent prices, s.a.","2021-Q1","Q1-2021","IDX","Index","0","Units",,,122.019566872136,,
"POL","Poland","RPI","Rent prices, s.a.","2021-Q2","Q2-2021","IDX","Index","0","Units",,,123.308050048002,,
"POL","Poland","RPI","Rent prices, s.a.","2021-Q3","Q3-2021","IDX","Index","0","Units",,,125.096038612386,,
"POL","Poland","RPI","Rent prices, s.a.","2021-Q4","Q4-2021","IDX","Index","0","Units",,,127.97415692742,,
"POL","Poland","RPI","Rent prices, s.a.","2022-Q1","Q1-2022","IDX","Index","0","Units",,,132.655937824524,,
"POL","Poland","RPI","Rent prices, s.a.","2022-Q2","Q2-2022","IDX","Index","0","Units",,,140.142504938595,,
"POL","Poland","RPI","Rent prices, s.a.","2022-Q3","Q3-2022","IDX","Index","0","Units",,,145.782160767693,,
"POL","Poland","RPI","Rent prices, s.a.","2022-Q4","Q4-2022","IDX","Index","0","Units",,,151.358310725191,,
"POL","Poland","RPI","Rent prices, s.a.","2023-Q1","Q1-2023","IDX","Index","0","Units",,,155.882464830036,,
"POL","Poland","RPI","Rent prices, s.a.","2023-Q2","Q2-2023","IDX","Index","0","Units",,,157.091635343567,,
"ISL","Iceland","HPI","Nominal house price indices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,147.81519318047,,
"ISL","Iceland","HPI","Nominal house price indices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,151.523302847007,,
"ISL","Iceland","HPI","Nominal house price indices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,153.978768684801,,
"ISL","Iceland","HPI","Nominal house price indices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,156.027172049507,,
"ISL","Iceland","HPI","Nominal house price indices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,158.724803973755,,
